Date,Balance
2010-07-30,259.63634813660184
2010-08-02,260.73079058043015
2010-08-03,262.13701741671736
2010-08-04,262.97181357192403
2010-08-05,260.88368049206105
2010-08-06,256.5541098049009
2010-08-09,255.22448882667769
2010-08-10,253.5777918105437
2010-08-11,253.74302506159313
2010-08-12,262.26162374251726
2010-08-13,262.23101747434845
2010-08-16,260.57981627150167
2010-08-17,258.8901220534116
2010-08-18,255.87430829276764
2010-08-19,250.55223995338625
2010-08-20,250.85389592709276
2010-08-23,251.63484695172872
2010-08-24,258.0246255655278
2010-08-25,258.0704538006427
2010-08-26,257.66550373242785
2010-08-27,249.06050482807936
2010-08-30,248.67762948486157
2010-08-31,248.534217841491
2010-09-01,250.8368652715828
2010-09-02,250.0264997595886
2010-09-03,250.37803980195412
2010-09-06,250.45152747197562
2010-09-07,255.3898678830063
2010-09-08,258.24862124128157
2010-09-09,255.7800013647697
2010-09-10,252.99000043266625
2010-09-13,250.86264319729352
2010-09-14,249.54625624092657
2010-09-15,254.2656428794713
2010-09-16,259.8013630163847
2010-09-17,267.30488598057053
2010-09-20,273.4084173795467
2010-09-21,269.519915524137
2010-09-22,268.8992355962821
2010-09-23,272.7065157964233
2010-09-24,272.93918106239164
2010-09-27,269.62558619370316
2010-09-28,267.78916775341855
2010-09-29,268.0568697232482
2010-09-30,265.674949579226
2010-10-01,266.78146794605675
2010-10-04,264.51171974370345
2010-10-05,264.58246301229434
2010-10-06,263.12410302390805
2010-10-07,262.11115330341227
2010-10-08,262.2377093806388
2010-10-11,261.67912083193585
2010-10-12,262.80493579985256
2010-10-13,261.58858342698375
2010-10-14,261.4683208944093
2010-10-15,258.40283300166516
2010-10-18,257.84554868986464
2010-10-19,259.81093431411426
2010-10-20,262.5632646489244
2010-10-21,260.26435049832975
2010-10-22,257.50201535196356
2010-10-25,256.6866172991748
2010-10-26,258.36349673444437
2010-10-27,256.0340101432034
2010-10-28,255.818311717959
2010-10-29,255.27178522360794
2010-11-01,252.9008988887952
2010-11-02,252.04710488775234
2010-11-03,260.7097879207297
2010-11-04,264.0044062518144
2010-11-05,264.7539393522409
2010-11-08,263.5336691380122
2010-11-09,261.5901423090957
2010-11-10,263.09104671951184
2010-11-11,263.67723419966705
2010-11-12,263.8903725974681
2010-11-15,263.00529069239315
2010-11-16,262.29034472300225
2010-11-17,262.79282273043043
2010-11-18,265.5496226783388
2010-11-19,264.6632835225267
2010-11-22,266.2686437467293
2010-11-23,270.27910091603087
2010-11-24,267.9179800548548
2010-11-25,267.0363042858236
2010-11-26,266.693623794635
2010-11-29,266.9545471886042
2010-11-30,270.93428008921285
2010-12-01,272.01754887715623
2010-12-02,265.5945966253868
2010-12-03,265.0316747268574
2010-12-06,265.68647166456594
2010-12-07,269.98432091156195
2010-12-08,272.2376003035571
2010-12-09,275.30688990647576
2010-12-10,273.1778210931902
2010-12-13,274.6369127350248
2010-12-14,275.43666649996294
2010-12-15,272.2517579847788
2010-12-16,271.2109103245909
2010-12-17,271.53057796691445
2010-12-20,272.03503397562673
2010-12-21,270.74698042086453
2010-12-22,271.8592837341252
2010-12-23,271.7118710242136
2010-12-24,271.3972030560608
2010-12-27,269.65101304217677
2010-12-28,268.8481937174987
2010-12-29,269.0860015170015
2010-12-30,272.1273614632128
2010-12-31,273.2062683149797
2011-01-03,272.33222671110036
2011-01-04,272.9862840094582
2011-01-05,279.43833028798707
2011-01-06,280.23224223157706
2011-01-07,279.40556424828463
2011-01-10,276.80414646257873
2011-01-11,274.1109586186277
2011-01-12,272.4201440876894
2011-01-13,273.9717030552662
2011-01-14,274.7110389173895
2011-01-17,276.4511562587024
2011-01-18,273.5588211995125
2011-01-19,270.1282060089378
2011-01-20,274.9211543166268
2011-01-21,274.27115211365765
2011-01-24,273.164600959384
2011-01-25,273.04279130290735
2011-01-26,275.62119527948073
2011-01-27,275.8881323497306
2011-01-28,276.60521940483665
2011-01-31,279.7119074717032
2011-02-01,280.1851549783828
2011-02-02,279.3376279900073
2011-02-03,278.81353542637373
2011-02-04,279.5002102203194
2011-02-07,279.61706813560977
2011-02-08,275.6954089571754
2011-02-09,275.10316147967353
2011-02-10,275.1050512023713
2011-02-11,276.67444159014474
2011-02-14,276.0720866813044
2011-02-15,277.025824199635
2011-02-16,276.13918909010806
2011-02-17,274.14621992559313
2011-02-18,270.1754757235074
2011-02-21,269.4682941159357
2011-02-22,258.86437143278897
2011-02-23,258.33400436207603
2011-02-24,257.3260337333072
2011-02-25,258.81282111030094
2011-02-28,261.8580186551021
2011-03-01,260.5042853413822
2011-03-02,262.4971902016742
2011-03-03,265.4265036382052
2011-03-04,269.1349356296815
2011-03-07,268.2638571885623
2011-03-08,268.9169870403204
2011-03-09,268.89654427484226
2011-03-10,266.8814412515095
2011-03-11,264.87097158752545
2011-03-14,266.59174279554605
2011-03-15,267.9663471660217
2011-03-16,267.585182204655
2011-03-17,284.98592458547716
2011-03-18,288.94267911172574
2011-03-21,288.2994897189927
2011-03-22,289.50373060752105
2011-03-23,286.90599918151366
2011-03-24,289.5734397595829
2011-03-25,284.5919083929533
2011-03-28,284.95931778750446
2011-03-29,289.14905997502495
2011-03-30,288.50583196320065
2011-03-31,291.35396362254227
2011-04-01,291.1679856312859
2011-04-04,294.3227402971625
2011-04-05,299.1543988133874
2011-04-06,303.96859528023896
2011-04-07,310.8635690229624
2011-04-08,304.7890716026426
2011-04-11,305.0621779253349
2011-04-12,301.9194171501441
2011-04-13,299.8762652724452
2011-04-14,294.000765773756
2011-04-15,293.4463822848519
2011-04-18,294.1140651457906
2011-04-19,295.2186039379343
2011-04-20,294.79028924776594
2011-04-21,293.3845059889216
2011-04-22,293.99324968508097
2011-04-25,291.8597988689933
2011-04-26,286.59302665483347
2011-04-27,291.98083985575585
2011-04-28,296.6344901088063
2011-04-29,300.7885588802822
2011-05-02,297.7520567022979
2011-05-03,297.98754483341435
2011-05-04,295.745024140349
2011-05-05,305.2750155107213
2011-05-06,305.53321259695736
2011-05-09,304.2305328470036
2011-05-10,308.5799437687134
2011-05-11,309.65193519322037
2011-05-12,311.11131104631187
2011-05-13,305.7555773281498
2011-05-16,304.3343590742163
2011-05-17,303.52152026446856
2011-05-18,301.48498418740803
2011-05-19,298.8144389649314
2011-05-20,295.43425517438266
2011-05-23,295.874110022995
2011-05-24,300.3760071213625
2011-05-25,299.86440088344074
2011-05-26,298.4984339060335
2011-05-27,296.0172735242045
2011-05-30,296.50139702251846
2011-05-31,300.0233008793745
2011-06-01,302.2935533737102
2011-06-02,302.01941461566025
2011-06-03,297.46686209147197
2011-06-06,299.02277531988307
2011-06-07,297.8121560350276
2011-06-08,297.6820097445346
2011-06-09,295.90178075417566
2011-06-10,294.1054720231291
2011-06-13,295.1589925986896
2011-06-14,295.5169872480424
2011-06-15,295.4523990894335
2011-06-16,296.60635270442873
2011-06-17,300.5186139844317
2011-06-20,302.5770152050847
2011-06-21,300.8124624181449
2011-06-22,300.60804622648675
2011-06-23,301.73630441405
2011-06-24,303.845190881534
2011-06-27,305.920226555251
2011-06-28,302.1982834597612
2011-06-29,295.94407026887006
2011-06-30,291.6413673958515
2011-07-01,289.47327554006966
2011-07-04,292.063436763917
2011-07-05,293.3209244082309
2011-07-06,295.2825493824108
2011-07-07,297.9932549700266
2011-07-08,295.5935791821433
2011-07-11,300.7986032498403
2011-07-12,307.64816580361446
2011-07-13,311.65813836620504
2011-07-14,308.08662213578515
2011-07-15,307.25622385527123
2011-07-18,307.349259931274
2011-07-19,301.0701916240124
2011-07-20,297.5799273624749
2011-07-21,292.32995971449543
2011-07-22,292.96405275471716
2011-07-25,291.01282177440385
2011-07-26,288.22124066853263
2011-07-27,290.2281284359099
2011-07-28,287.4942385358927
2011-07-29,288.08758941232634
2011-08-01,285.51813270396786
2011-08-02,283.6266892352769
2011-08-03,282.73431504363106
2011-08-04,288.47435535692927
2011-08-05,290.3974285490993
2011-08-08,291.9740253898202
2011-08-09,290.5011555311014
2011-08-10,292.72398922650535
2011-08-11,289.93871840476737
2011-08-12,289.03035258523295
2011-08-15,289.5029330216282
2011-08-16,288.8466784387965
2011-08-17,285.1592074955098
2011-08-18,281.2906969450149
2011-08-19,274.5206503802808
2011-08-22,272.39220136876094
2011-08-23,269.70795787830957
2011-08-24,266.34265016261287
2011-08-25,266.8280870091284
2011-08-26,266.51866918012166
2011-08-29,267.88864740068254
2011-08-30,269.3675749760761
2011-08-31,263.64284263940715
2011-09-01,260.4175783261848
2011-09-02,257.74129041195806
2011-09-05,258.10666365134136
2011-09-06,259.1846040795081
2011-09-07,257.12274822725084
2011-09-08,259.17386816316525
2011-09-09,259.7844836095479
2011-09-12,272.70314329238283
2011-09-13,271.18959991762074
2011-09-14,269.3734621971784
2011-09-15,268.28294888451427
2011-09-16,266.24284920488657
2011-09-19,270.85786532565834
2011-09-20,268.4492226616942
2011-09-21,265.02785985621097
2011-09-22,269.01469199094515
2011-09-23,273.6852493930559
2011-09-26,273.0741963273468
2011-09-27,276.7443154802934
2011-09-28,273.67104831441213
2011-09-29,271.82430745811877
2011-09-30,269.8859479394935
2011-10-03,268.5101428093433
2011-10-04,268.978080166396
2011-10-05,266.540446734419
2011-10-06,255.58014448178685
2011-10-07,257.1907066236188
2011-10-10,257.4973595917768
2011-10-11,254.94486264987103
2011-10-12,272.1265631947818
2011-10-13,274.85982920467956
2011-10-14,276.8076011896463
2011-10-17,273.1307694664339
2011-10-18,272.31568021960777
2011-10-19,272.0766272656255
2011-10-20,263.9744627255312
2011-10-21,263.31385054628254
2011-10-24,261.45452635271107
2011-10-25,259.7866301156246
2011-10-26,258.73208924294124
2011-10-27,263.57428646257006
2011-10-28,264.461216231085
2011-10-31,274.91622449611174
2011-11-01,276.69640032908944
2011-11-02,275.2312030137891
2011-11-03,269.63394799223914
2011-11-04,267.7998015086332
2011-11-07,264.0397544324766
2011-11-08,263.8354792635492
2011-11-09,269.4210438881897
2011-11-10,273.68125169687636
2011-11-11,276.01693778883447
2011-11-14,279.2279443421019
2011-11-15,279.00183432053274
2011-11-16,275.6578213950129
2011-11-17,275.0360901946314
2011-11-18,271.7627119594203
2011-11-21,270.778014966986
2011-11-22,271.01231196098183
2011-11-23,273.1180230306133
2011-11-24,270.9847567297753
2011-11-25,268.9978614572563
2011-11-28,272.18218087308634
2011-11-29,269.99648958879106
2011-11-30,268.0699896597434
2011-12-01,266.1250278478204
2011-12-02,262.40098220430247
2011-12-05,259.51136008432184
2011-12-06,257.0704726972856
2011-12-07,255.0705970754965
2011-12-08,257.151626508971
2011-12-09,252.26357802190788
2011-12-12,251.88225066734614
2011-12-13,254.95602700162627
2011-12-14,255.68841979899216
2011-12-15,253.8762753034606
2011-12-16,250.95739061812105
2011-12-19,248.65705571527994
2011-12-20,250.35430627203783
2011-12-21,249.52906852371336
2011-12-22,248.4034181260728
2011-12-23,251.88448102266787
2011-12-26,250.50705826246778
2011-12-27,250.5595377868465
2011-12-28,268.9651759725809
2011-12-29,283.4099758513875
2011-12-30,288.8988048508701
2012-01-02,287.69836258206175
2012-01-03,293.4861897781569
2012-01-04,297.3982368608171
2012-01-05,298.67802300021305
2012-01-06,299.4837358014231
2012-01-09,301.85281188657996
2012-01-10,298.82563510018605
2012-01-11,300.0998022792825
2012-01-12,301.40391549785
2012-01-13,299.52988158544287
2012-01-16,298.1064926700247
2012-01-17,291.3962623790299
2012-01-18,289.4068702584348
2012-01-19,295.56870328944757
2012-01-20,298.31857351871867
2012-01-23,299.85760037281165
2012-01-24,307.51667852749785
2012-01-25,314.9969122592719
2012-01-26,319.09294887957236
2012-01-27,317.4881927115898
2012-01-30,321.9369926487528
2012-01-31,324.12030612113244
2012-02-01,325.09963546479213
2012-02-02,321.07416033433253
2012-02-03,319.45243513209687
2012-02-06,317.64395040946476
2012-02-07,322.5925199235393
2012-02-08,322.9201515061476
2012-02-09,322.3808991634195
2012-02-10,322.86837405475796
2012-02-13,321.07467672444767
2012-02-14,320.20745549951323
2012-02-15,320.65002264163115
2012-02-16,322.386347978074
2012-02-17,326.11489143402264
2012-02-20,329.9571198005323
2012-02-21,326.5223760511634
2012-02-22,326.0536325031553
2012-02-23,329.42359670589315
2012-02-24,339.7065060611349
2012-02-27,350.3479548762793
2012-02-28,348.31126742935777
2012-02-29,354.3505333475246
2012-03-01,354.6483617012881
2012-03-02,357.3752974939338
2012-03-05,359.0715820723033
2012-03-06,367.99917593832595
2012-03-07,367.82386844808934
2012-03-08,372.7783649542567
2012-03-09,374.21322034380495
2012-03-12,375.30683130066814
2012-03-13,371.3771392420878
2012-03-14,374.1696518667024
2012-03-15,377.9319961385967
2012-03-16,381.48244266338077
2012-03-19,379.64308454000496
2012-03-20,375.7570229322135
2012-03-21,371.385135046276
2012-03-22,373.2857028725485
2012-03-23,371.56828755938875
2012-03-26,371.18987619122066
2012-03-27,368.68832417296466
2012-03-28,364.4329030220782
2012-03-29,363.4277916173018
2012-03-30,360.29381366226636
2012-04-02,363.1283778002477
2012-04-03,362.903233202739
2012-04-04,366.3841844768813
2012-04-05,370.6212982723196
2012-04-06,370.7922043644201
2012-04-09,371.6719808517116
2012-04-10,372.69285610692936
2012-04-11,373.97836665939434
2012-04-12,374.561130867284
2012-04-13,378.02780946774493
2012-04-16,379.76311510257113
2012-04-17,378.0988150452191
2012-04-18,380.05832062008375
2012-04-19,373.2324304543772
2012-04-20,374.52590928737413
2012-04-23,378.71439335130896
2012-04-24,378.3298649790474
2012-04-25,370.71448580018546
2012-04-26,371.02114051804824
2012-04-27,361.73421215013025
2012-04-30,361.2696371852175
2012-05-01,357.952305235423
2012-05-02,357.36448529158884
2012-05-03,357.12294421814954
2012-05-04,343.0256891675819
2012-05-07,350.5291705411973
2012-05-08,350.42035807467465
2012-05-09,353.34705461062487
2012-05-10,354.2923553985616
2012-05-11,350.184163092578
2012-05-14,347.6146962723619
2012-05-15,351.1170966924654
2012-05-16,350.3647498917418
2012-05-17,365.7857264541128
2012-05-18,375.4921216987598
2012-05-21,384.06554599190986
2012-05-22,387.0148614938
2012-05-23,389.4085472599753
2012-05-24,384.9935820581719
2012-05-25,390.21723779779205
2012-05-28,384.13602970637163
2012-05-29,375.44726186163086
2012-05-30,383.31103789484786
2012-05-31,390.9435250946496
2012-06-01,402.5011240242386
2012-06-04,408.57536227176627
2012-06-05,410.23472388965774
2012-06-06,408.4492434740649
2012-06-07,409.4559627376011
2012-06-08,409.5610647455855
2012-06-11,410.30939468314534
2012-06-12,407.214076838303
2012-06-13,402.8492378689262
2012-06-14,400.97596908658215
2012-06-15,399.041196546587
2012-06-18,403.745843060842
2012-06-19,404.35226928105806
2012-06-20,398.04285140769395
2012-06-21,399.8941727272347
2012-06-22,398.95179159946014
2012-06-25,402.76947653697795
2012-06-26,400.15885279407115
2012-06-27,398.3924943194812
2012-06-28,396.0611402235118
2012-06-29,400.2503631295868
2012-07-02,403.0128881606299
2012-07-03,402.4214877856
2012-07-04,405.0749444134984
2012-07-05,410.35450323846607
2012-07-06,410.4154899384508
2012-07-09,417.0901558874351
2012-07-10,409.9108779942508
2012-07-11,404.91542047013843
2012-07-12,402.6806002311684
2012-07-13,404.8265499400903
2012-07-16,402.3023729137549
2012-07-17,396.6746382062429
2012-07-18,396.3811238793094
2012-07-19,390.55036119545633
2012-07-20,394.3215330286738
2012-07-23,399.857317883708
2012-07-24,398.1673845833792
2012-07-25,394.9653648668603
2012-07-26,405.7097696405262
2012-07-27,411.4348575596179
2012-07-30,418.33726540394946
2012-07-31,417.01911330809844
2012-08-01,413.45555841088367
2012-08-02,411.7834591427832
2012-08-03,415.84387463530436
2012-08-06,416.75704297014204
2012-08-07,420.26370983558996
2012-08-08,415.642948427208
2012-08-09,412.61435651134065
2012-08-10,406.0438413247577
2012-08-13,405.43037548677125
2012-08-14,406.13800856170184
2012-08-15,403.4363365799251
2012-08-16,406.1052785348968
2012-08-17,405.4917613907312
2012-08-20,402.3670496548763
2012-08-21,403.494164149655
2012-08-22,407.03255607701453
2012-08-23,405.0752367985197
2012-08-24,406.86506705584804
2012-08-27,407.56108694311035
2012-08-28,401.6512697478876
2012-08-29,399.05567073602623
2012-08-30,394.16903670319203
2012-08-31,395.9240016555838
2012-09-03,396.47123164778185
2012-09-04,389.89112864319173
2012-09-05,382.2104176652402
2012-09-06,383.38145460324745
2012-09-07,397.2499300006425
2012-09-10,401.484217779471
2012-09-11,403.17334478126804
2012-09-12,397.6383103239109
2012-09-13,388.39776074993387
2012-09-14,409.02082146481814
2012-09-17,415.3346302850849
2012-09-18,440.41277290066887
2012-09-19,448.9504615882691
2012-09-20,445.9618480431557
2012-09-21,440.33361372558994
2012-09-24,440.72265026928034
2012-09-25,435.4487596448089
2012-09-26,435.40450576322297
2012-09-27,427.1746127955094
2012-09-28,424.9697921707308
2012-10-01,424.0622827611011
2012-10-02,422.2436009461166
2012-10-03,422.0173186382029
2012-10-04,422.9046124317321
2012-10-05,428.362030054828
2012-10-08,429.5239521658838
2012-10-09,432.3927298020425
2012-10-10,432.7930051156861
2012-10-11,436.0602083603313
2012-10-12,435.83181743118803
2012-10-15,436.2221931099446
2012-10-16,439.0019750504229
2012-10-17,439.07094340686336
2012-10-18,436.6481452873991
2012-10-19,435.37305126229137
2012-10-22,433.8503037928452
2012-10-23,442.7562290653319
2012-10-24,441.8964724006119
2012-10-25,442.54051497027103
2012-10-26,441.9329623566399
2012-10-29,441.1103506434922
2012-10-30,431.4065728548969
2012-10-31,432.2922415983344
2012-11-01,430.67652868085924
2012-11-02,431.02627308302397
2012-11-05,433.8035454896685
2012-11-06,443.16524460432845
2012-11-07,432.9735257014153
2012-11-08,429.3944658220495
2012-11-09,427.024004379915
2012-11-12,427.65151370126625
2012-11-13,422.2663963581891
2012-11-14,423.70901065714594
2012-11-15,422.7962204077836
2012-11-16,428.4109690087029
2012-11-19,434.7062812025682
2012-11-20,443.50030978279113
2012-11-21,442.4202928206229
2012-11-22,447.91713920687863
2012-11-23,446.23319312214005
2012-11-26,450.39925523195154
2012-11-27,452.8660670274069
2012-11-28,453.09026888448767
2012-11-29,449.0485182040566
2012-11-30,444.07905293058116
2012-12-03,445.4435422187454
2012-12-04,440.7101828489655
2012-12-05,438.1011380011633
2012-12-06,437.1075240998972
2012-12-07,431.28093380617105
2012-12-10,429.98793261613554
2012-12-11,430.85412853882997
2012-12-12,433.5432580291976
2012-12-13,432.5323242369207
2012-12-14,442.74707208416737
2012-12-17,441.0311246595473
2012-12-18,445.1367390059332
2012-12-19,448.4742295812186
2012-12-20,442.8089386857429
2012-12-21,446.45527794206606
2012-12-24,447.0773719215848
2012-12-25,446.8499113078401
2012-12-26,450.4385848797355
2012-12-27,449.86217331361075
2012-12-28,449.90279441008386
2012-12-31,452.24543538108446
2013-01-02,459.97419879559675
2013-01-03,472.32385732250276
2013-01-04,472.5138515137596
2013-01-07,473.6524122984553
2013-01-08,479.53780647631834
2013-01-09,477.40840113992914
2013-01-10,490.2546536200191
2013-01-11,482.6033379756282
2013-01-14,493.5131041802922
2013-01-15,498.4380032982082
2013-01-16,496.1408328215582
2013-01-17,495.5146966091896
2013-01-18,499.83782099853664
2013-01-21,498.3781411844793
2013-01-22,486.6971069885553
2013-01-23,481.9122612703967
2013-01-24,488.17893731887267
2013-01-25,488.762398941428
2013-01-28,503.31435100279657
2013-01-29,506.23760431635134
2013-01-30,506.9831027841603
2013-01-31,503.8106100483571
2013-02-01,509.33158991936835
2013-02-04,511.6867167009933
2013-02-05,515.9420769819943
2013-02-06,516.4701682961111
2013-02-07,508.739262453189
2013-02-08,504.49771768003535
2013-02-11,509.064030871525
2013-02-12,507.5086349966406
2013-02-13,507.3369214207207
2013-02-14,506.30507560557766
2013-02-15,506.1737430023049
2013-02-18,507.3559855995402
2013-02-19,505.7304302487572
2013-02-20,516.2524433305697
2013-02-21,530.9645087472361
2013-02-22,528.2001934973885
2013-02-25,525.6685240822683
2013-02-26,522.7000203776807
2013-02-27,528.870789778947
2013-02-28,527.2822568950079
2013-03-01,530.3738369330057
2013-03-04,529.9119498656082
2013-03-05,524.1429406669761
2013-03-06,522.9286909866332
2013-03-07,538.3831368350112
2013-03-08,550.425627885983
2013-03-11,549.9711279428624
2013-03-12,549.8822186916348
2013-03-13,547.2659292251242
2013-03-14,547.2726582116122
2013-03-15,549.6234126450469
2013-03-18,555.347645389548
2013-03-19,552.3165486239602
2013-03-20,547.6229304863716
2013-03-21,546.6475392731099
2013-03-22,541.639397362608
2013-03-25,542.6875440076749
2013-03-26,540.3235669752979
2013-03-27,542.3176806323938
2013-03-28,534.3298049139885
2013-03-29,534.1675774448075
2013-04-01,536.5681998320358
2013-04-02,539.7210390181697
2013-04-03,543.7318317403909
2013-04-04,562.809352740859
2013-04-05,608.4364294415673
2013-04-08,615.721650070214
2013-04-09,609.915255982619
2013-04-10,604.731239229125
2013-04-11,612.2090583812121
2013-04-12,613.8231268108962
2013-04-15,614.9865159909752
2013-04-16,640.843563225238
2013-04-17,646.9956017068391
2013-04-18,644.3986873125492
2013-04-19,642.5443999854618
2013-04-22,645.0932093525963
2013-04-23,635.0939478751868
2013-04-24,628.9095821885102
2013-04-25,630.0080819920372
2013-04-26,632.4088314041944
2013-04-29,639.4201015199219
2013-04-30,633.8806511841128
2013-05-01,629.3766556637185
2013-05-02,621.6457005341795
2013-05-03,620.0069589637618
2013-05-06,624.4012960697345
2013-05-07,627.4953858023367
2013-05-08,625.9512028441177
2013-05-09,632.0265411652151
2013-05-10,637.9183781834361
2013-05-13,642.9302988888337
2013-05-14,636.959281299917
2013-05-15,626.6015340506152
2013-05-16,630.9757500472587
2013-05-17,622.6951932684899
2013-05-20,616.3616495426397
2013-05-21,615.2385446008401
2013-05-22,611.1136832681692
2013-05-23,615.551256054853
2013-05-24,614.3125036806398
2013-05-27,612.4959215840386
2013-05-28,604.1343395462113
2013-05-29,608.5376457127293
2013-05-30,602.5661702757177
2013-05-31,598.9759251723575
2013-06-03,597.7168546678178
2013-06-04,595.7720165534091
2013-06-05,592.6794240748724
2013-06-06,593.6391859019368
2013-06-07,597.3446708889325
2013-06-10,600.5562395768736
2013-06-11,603.060399330892
2013-06-12,602.5225079776536
2013-06-13,598.3568507355875
2013-06-14,596.003206016698
2013-06-17,593.5548270863378
2013-06-18,592.6295047603002
2013-06-19,586.136752121463
2013-06-20,595.3779367286106
2013-06-21,603.1469030374885
2013-06-24,611.4220707944359
2013-06-25,604.5933104845351
2013-06-26,609.235308737192
2013-06-27,606.6335331797368
2013-06-28,610.8528902415204
2013-07-01,612.0147406019183
2013-07-02,610.2856428999035
2013-07-03,613.3139519742027
2013-07-04,620.6018972740059
2013-07-05,626.3986352445442
2013-07-08,635.3950209171943
2013-07-09,635.9766401050181
2013-07-10,638.646026539863
2013-07-11,640.1312521589695
2013-07-12,636.9419090924381
2013-07-15,635.1518640716881
2013-07-16,636.4341168803104
2013-07-17,631.3695701735293
2013-07-18,627.780318827197
2013-07-19,627.9928692980537
2013-07-22,629.4197501184285
2013-07-23,629.81189084599
2013-07-24,628.2292437735158
2013-07-25,630.159118912122
2013-07-26,634.0065592260023
2013-07-29,632.8025097244328
2013-07-30,634.9444051940934
2013-07-31,627.4788384240093
2013-08-01,627.1312471740748
2013-08-02,627.7123721175894
2013-08-05,626.9638734371595
2013-08-06,628.1472242960724
2013-08-07,631.1786651114697
2013-08-08,633.9105850004592
2013-08-09,635.6719275868059
2013-08-12,633.8508308876935
2013-08-13,633.1666175360886
2013-08-14,635.1839232882666
2013-08-15,620.557851082628
2013-08-16,618.4457689928566
2013-08-19,620.3637429086948
2013-08-20,622.1491254487788
2013-08-21,620.3640386713452
2013-08-22,622.09029955452
2013-08-23,621.9305636662989
2013-08-26,618.8952650655634
2013-08-27,627.1553176833438
2013-08-28,632.0992919231388
2013-08-29,634.1371156161201
2013-08-30,636.3765409269541
2013-09-02,631.6657160331331
2013-09-03,622.6190708024636
2013-09-04,627.6507722212851
2013-09-05,619.9180457754636
2013-09-06,622.2986227064968
2013-09-09,620.84419653468
2013-09-10,625.1336566679367
2013-09-11,631.8901718716554
2013-09-12,635.9176953117378
2013-09-13,645.9752872392083
2013-09-16,645.8121785192363
2013-09-17,639.3299717973206
2013-09-18,651.5640973037008
2013-09-19,666.9335025815158
2013-09-20,672.6877807182439
2013-09-23,676.8198171432355
2013-09-24,672.4152500367952
2013-09-25,673.66087917328
2013-09-26,669.8501436342439
2013-09-27,667.5011502181823
2013-09-30,662.8482369833952
2013-10-01,664.8555074213634
2013-10-02,660.4681123314288
2013-10-03,653.55479436914
2013-10-04,657.1926429956644
2013-10-07,653.1415258715987
2013-10-08,646.1040773715177
2013-10-09,648.261380528857
2013-10-10,659.7958776575224
2013-10-11,662.5346403519623
2013-10-14,658.6775642128129
2013-10-15,661.403949778068
2013-10-16,656.6688133323815
2013-10-17,662.1173545166065
2013-10-18,667.3702436787163
2013-10-21,671.3405859707848
2013-10-22,678.9382267806127
2013-10-23,687.2849781225168
2013-10-24,682.316497363517
2013-10-25,679.8070444618937
2013-10-28,674.9632823931317
2013-10-29,666.7829856081669
2013-10-30,669.0315017269598
2013-10-31,679.0258791876423
2013-11-01,681.3643813658122
2013-11-04,687.4124185250306
2013-11-05,680.0197996840202
2013-11-06,675.5700671830407
2013-11-07,679.996725279829
2013-11-08,678.9945480106425
2013-11-11,681.8088654982363
2013-11-12,685.6605697113329
2013-11-13,688.4503158787732
2013-11-14,688.4111531251314
2013-11-15,687.3717515976468
2013-11-18,688.8160231360847
2013-11-19,687.6311669678234
2013-11-20,690.8459817331365
2013-11-21,702.9746402175085
2013-11-22,710.1218985791805
2013-11-25,722.9560805974617
2013-11-26,716.8661793206857
2013-11-27,728.1459068153648
2013-11-28,731.2559052403424
2013-11-29,733.9567649241792
2013-12-02,721.1985989596958
2013-12-03,716.2682432494786
2013-12-04,710.2392897964928
2013-12-05,702.169293306962
2013-12-06,695.484495907928
2013-12-09,697.1715982888223
2013-12-10,705.0011910935735
2013-12-11,707.3276123892342
2013-12-12,703.3339593014722
2013-12-13,713.7546637064589
2013-12-16,710.1456542610059
2013-12-17,719.211646791591
2013-12-18,710.376353343665
2013-12-19,710.3985909784471
2013-12-20,711.5520218682277
2013-12-23,706.798321661083
2013-12-24,704.849778174205
2013-12-25,702.2528259883268
2013-12-26,705.5589426871991
2013-12-27,728.3616290287396
2013-12-30,730.6712257582724
2013-12-31,732.7216361207018
2014-01-02,747.1316214679239
2014-01-03,749.9028750989731
2014-01-06,751.7775474032511
2014-01-07,746.4213076448417
2014-01-08,741.3596926116319
2014-01-09,731.0940180588905
2014-01-10,717.2037161244546
2014-01-13,719.2828489390041
2014-01-14,735.6490006978681
2014-01-15,734.7357485864133
2014-01-16,733.5367732729109
2014-01-17,737.0680584598618
2014-01-20,736.7720972659795
2014-01-21,723.5103663597262
2014-01-22,722.7857394590678
2014-01-23,741.4048555349319
2014-01-24,764.4581385786224
2014-01-27,774.1593613471315
2014-01-28,770.3826254664983
2014-01-29,778.9115105297715
2014-01-30,776.4992453267326
2014-01-31,785.1718330842319
2014-02-03,793.1513371933657
2014-02-04,806.1415445125581
2014-02-05,792.888797531032
2014-02-06,786.3901394695541
2014-02-07,779.5651291447282
2014-02-10,777.2447340611757
2014-02-11,769.2422823378473
2014-02-12,764.2598745364647
2014-02-13,768.8575071466746
2014-02-14,765.230291364122
2014-02-17,777.055120381122
2014-02-18,769.4961123436598
2014-02-19,764.0944097112201
2014-02-20,749.1016318282126
2014-02-21,741.2972525824626
2014-02-24,736.3479135513144
2014-02-25,728.6632601829024
2014-02-26,721.2344530232155
2014-02-27,711.884740739873
2014-02-28,710.8674037208089
2014-03-03,701.8409818604908
2014-03-04,705.0748516628718
2014-03-05,700.3663777722811
2014-03-06,707.7453485377666
